Date,US_EQ,EU_EQ,JP_EQ,CN_EQ,UST_10Y,BUND_10Y,JGB_10Y,CGB_10Y,USD,EUR,OIL,GOLD
2025-12-01,-1.864594,-0.011892,0.228835,-1.170265,-0.212514,-0.020719,-1.082143,-1.510569,-2.108041,-0.054424,-0.511259,-0.106984
2025-12-08,1.051332,-1.889009,-0.677299,0.171361,-0.534759,0.818380,-1.699953,-0.543491,0.571835,-0.120252,-0.900277,-0.708806
2025-12-15,-0.808117,0.420218,-0.521818,0.906967,0.085989,0.453257,1.124396,0.260916,-0.805199,1.943254,0.276298,-1.366583
2025-12-22,0.162702,-0.133637,0.459892,0.226829,0.671748,0.528899,-0.198098,0.975525,1.391708,0.435607,-0.903225,0.537297
2025-12-29,-0.293289,-1.497533,-1.024427,-0.262582,1.227101,0.003758,1.685051,-0.236117,0.125316,0.975120,0.087727,-1.960250
2026-01-05,0.433410,0.155531,-0.718127,0.441162,1.528970,0.064938,0.618768,0.303868,-0.200227,1.742133,-0.303437,-0.039946
2026-01-12,-0.246716,-1.072928,-0.715385,0.481104,0.671515,-0.913746,0.867189,-0.316113,0.003347,1.538097,-1.444030,-0.411180
2026-01-19,-1.403058,-1.183603,-2.453934,-0.745913,-1.699568,-0.406320,-1.009804,-0.604277,-1.336608,0.412630,-2.421557,-0.988664
2026-01-26,-0.030767,-1.092051,-1.310317,-0.977496,-1.924348,-1.519544,0.032816,-0.337415,1.308097,-0.132904,-0.853596,-0.541625
2026-02-02,1.678794,0.141956,0.494178,-0.669228,0.170542,0.447755,-0.352964,-0.880583,-1.036432,-0.489969,-1.530372,0.188946
2026-02-09,-1.594398,1.884715,-0.084133,1.158227,-1.356937,-0.432983,-0.356526,-1.710049,-1.416286,0.083015,0.749965,0.649120
2026-02-16,-1.519438,-1.059512,-1.816826,-0.762533,-1.314338,-1.805279,-0.616475,-1.045430,-0.262425,-0.623244,-1.403983,0.196823
2026-02-23,0.761725,-0.057251,0.729830,-0.698875,0.458063,1.203144,-0.153046,-0.714960,0.036671,-1.924567,0.006272,-1.040924
2026-03-02,1.166146,0.468305,1.563388,0.262773,-0.602009,1.892548,1.194781,-0.365119,-0.998874,0.992427,0.681863,1.583518
2026-03-09,-0.268052,-0.487929,0.817392,0.587594,-0.092506,0.114809,0.764769,-0.626127,-0.234859,-1.268525,2.555658,-0.450401
2026-03-16,-1.802741,0.471988,-1.425241,-2.210387,0.298935,-0.551963,-0.712781,-0.287780,-0.003267,0.010072,-0.911224,0.527092
2026-03-23,1.165351,0.011797,-1.620847,0.472116,-0.402196,0.313343,0.270094,0.957586,-1.070461,1.862158,-1.782071,-2.408280
2026-03-30,-0.925875,-0.054837,0.850564,2.189479,-1.964174,-0.485056,1.123995,1.451145,-1.702833,0.674481,-1.924223,-1.838678
2026-04-06,-0.748985,-0.753201,-0.615441,-0.205861,-1.095631,-0.397636,0.216889,-0.470515,-1.157189,0.710798,1.452743,-1.244613
2026-04-13,1.704791,-0.356730,-2.258078,-1.373396,1.204613,-0.253694,0.506755,-0.657194,0.628782,-1.874512,0.739559,0.547510
2026-04-20,-0.487966,-0.653465,0.723527,0.292206,-1.046426,0.432173,-0.014916,0.467533,-0.388141,1.054726,-1.072004,0.593395
2026-04-27,-0.515197,1.150623,2.295346,1.173767,-3.021170,-0.833955,-2.096335,0.458499,0.046615,-0.405148,-0.439579,0.591484
2026-05-04,0.736287,0.269145,0.326516,0.778325,-0.282961,0.330896,-0.050464,-0.649167,-2.028614,0.225039,-1.523359,-1.009420
2026-05-11,-0.030372,-0.196625,-0.471644,1.218697,-1.103842,-0.473693,-0.864595,-1.123715,-2.395136,0.526234,0.098320,0.247949
2026-05-18,-1.848294,-0.498416,-1.232200,-0.496834,0.326089,-0.933651,-0.991537,0.629227,-0.557078,0.364576,0.720910,2.516903
2026-05-25,1.022688,-0.113912,-0.265154,1.327462,0.726855,0.327200,1.341519,0.845133,-0.151911,-1.053620,-1.291474,-1.273192
2026-06-01,0.172921,1.793143,0.431597,0.380937,1.278943,1.953796,1.734708,1.946368,0.260456,-0.818728,0.128713,-0.105938
2026-06-08,-1.126706,0.594453,-1.227388,0.315200,1.286884,-0.197885,-0.342318,-0.019391,0.110304,-0.855263,1.020945,0.001846
2026-06-15,1.081114,0.919544,1.877718,-1.010684,1.976613,2.456638,2.212995,2.413905,-1.165507,0.239649,0.299693,1.187861
2026-06-22,0.236841,1.610768,2.110647,2.490214,-0.308101,0.315012,-0.320639,0.729982,-1.404396,-0.787562,-0.678531,0.246931
2026-06-29,1.463752,0.712959,-0.137536,2.096418,0.269140,1.311534,1.682473,1.015734,-0.954911,0.671741,-0.118670,0.245107
